timestamp,api_type,complexity,repository,execution,time_ms,size_bytes,status
2025-11-22T13:35:26.241808,GraphQL,medium,angular/angular,50,419.5,1742,200
2025-11-22T13:35:27.089644,GraphQL,complex,nodejs/node,77,747.32,1208,200
2025-11-22T13:35:27.649401,GraphQL,complex,vuejs/vue,43,459.18,1137,200
2025-11-22T13:35:28.261585,GraphQL,medium,kubernetes/kubernetes,53,511.89,1814,200
2025-11-22T13:35:28.789361,GraphQL,medium,angular/angular,86,426.96,1742,200
2025-11-22T13:35:29.339529,REST,simple,kubernetes/kubernetes,24,449.16,6538,200
2025-11-22T13:35:30.403418,REST,medium,nodejs/node,93,962.9,53169,200
2025-11-22T13:35:30.893989,GraphQL,medium,facebook/react,50,390.0,1798,200
2025-11-22T13:35:31.571509,GraphQL,complex,facebook/react,53,576.62,1192,200
2025-11-22T13:35:33.515613,REST,complex,kubernetes/kubernetes,14,1842.93,59096,200
2025-11-22T13:35:34.098021,GraphQL,simple,microsoft/vscode,13,481.79,228,200
2025-11-22T13:35:34.519712,GraphQL,simple,nodejs/node,16,320.98,249,200
2025-11-22T13:35:35.056103,GraphQL,complex,vuejs/vue,30,436.0,1137,200
2025-11-22T13:35:36.734982,REST,complex,python/cpython,69,1577.8,30308,200
2025-11-22T13:35:37.404606,GraphQL,complex,facebook/react,95,569.06,1192,200
2025-11-22T13:35:37.982243,GraphQL,medium,tensorflow/tensorflow,8,476.93,2151,200
2025-11-22T13:35:38.513918,GraphQL,medium,angular/angular,94,430.9,1742,200
2025-11-22T13:35:38.916955,GraphQL,simple,nodejs/node,63,302.5,249,200
2025-11-22T13:35:40.741261,REST,complex,kubernetes/kubernetes,89,1722.21,59096,200
2025-11-22T13:35:42.304502,REST,complex,django/django,77,1460.42,30604,200
2025-11-22T13:35:42.892979,GraphQL,medium,nodejs/node,96,487.4,1714,200
2025-11-22T13:35:43.622922,GraphQL,complex,angular/angular,11,628.53,1113,200
2025-11-22T13:35:44.182054,REST,simple,django/django,14,457.38,6147,200
2025-11-22T13:35:44.757577,REST,simple,tensorflow/tensorflow,43,474.15,6689,200
2025-11-22T13:35:45.247401,REST,simple,angular/angular,96,389.08,6337,200
2025-11-22T13:35:45.730643,REST,simple,vuejs/vue,38,380.96,5887,200
2025-11-22T13:35:46.296629,GraphQL,medium,angular/angular,80,465.04,1742,200
2025-11-22T13:35:46.983722,GraphQL,complex,django/django,5,586.47,548,200
2025-11-22T13:35:49.099267,REST,complex,nodejs/node,16,2013.26,32818,200
2025-11-22T13:35:49.979926,REST,medium,vuejs/vue,80,779.76,40393,200
2025-11-22T13:35:51.040633,GraphQL,complex,torvalds/linux,27,960.05,440,200
2025-11-22T13:35:51.681615,GraphQL,complex,facebook/react,27,540.53,1192,200
2025-11-22T13:35:52.100538,GraphQL,medium,vuejs/vue,58,318.44,1808,200
2025-11-22T13:35:53.179368,REST,medium,django/django,21,977.91,40997,200
2025-11-22T13:35:55.564062,REST,complex,kubernetes/kubernetes,27,2280.43,59096,200
2025-11-22T13:35:56.604358,REST,medium,angular/angular,83,938.88,61855,200
2025-11-22T13:35:57.011217,GraphQL,simple,facebook/react,82,306.31,256,200
2025-11-22T13:36:00.924547,REST,complex,microsoft/vscode,2,3812.37,41898,200
2025-11-22T13:36:01.365886,GraphQL,simple,kubernetes/kubernetes,61,340.58,258,200
2025-11-22T13:36:01.771972,GraphQL,simple,vuejs/vue,29,305.57,281,200
2025-11-22T13:36:02.254973,GraphQL,simple,django/django,50,381.97,257,200
2025-11-22T13:36:02.788823,GraphQL,complex,vuejs/vue,31,433.45,1137,200
2025-11-22T13:36:03.501907,GraphQL,complex,facebook/react,15,612.29,1192,200
2025-11-22T13:36:03.987736,REST,simple,angular/angular,62,385.08,6337,200
2025-11-22T13:36:04.421708,GraphQL,medium,django/django,56,333.54,173,200
2025-11-22T13:36:04.888896,GraphQL,simple,tensorflow/tensorflow,7,366.7,261,200
2025-11-22T13:36:05.542665,GraphQL,simple,microsoft/vscode,17,553.1,228,200
2025-11-22T13:36:08.205905,REST,complex,microsoft/vscode,5,2561.85,41898,200
2025-11-22T13:36:09.341419,REST,medium,nodejs/node,80,1034.82,53169,200
2025-11-22T13:36:09.871537,REST,simple,angular/angular,64,429.31,6337,200
2025-11-22T13:36:10.460347,GraphQL,simple,microsoft/vscode,22,488.13,228,200
2025-11-22T13:36:11.525840,REST,medium,kubernetes/kubernetes,15,964.65,118298,200
2025-11-22T13:36:12.108142,REST,simple,angular/angular,44,481.62,6337,200
2025-11-22T13:36:12.727245,GraphQL,medium,tensorflow/tensorflow,4,513.79,2151,200
2025-11-22T13:36:13.245731,REST,simple,kubernetes/kubernetes,75,417.91,6538,200
2025-11-22T13:36:13.731582,GraphQL,medium,facebook/react,46,385.1,1798,200
2025-11-22T13:36:14.709829,REST,medium,kubernetes/kubernetes,77,876.15,118298,200
2025-11-22T13:36:15.910898,GraphQL,complex,torvalds/linux,100,1100.06,440,200
2025-11-22T13:36:16.417331,GraphQL,medium,torvalds/linux,34,405.53,145,200
2025-11-22T13:36:16.885910,REST,simple,torvalds/linux,17,367.92,5016,200
2025-11-22T13:36:17.947366,REST,medium,nodejs/node,86,960.67,53169,200
2025-11-22T13:36:19.565426,REST,complex,django/django,75,1516.67,30604,200
2025-11-22T13:36:21.239253,REST,complex,angular/angular,39,1572.21,42786,200
2025-11-22T13:36:22.068150,GraphQL,simple,microsoft/vscode,62,728.02,228,200
2025-11-22T13:36:23.085756,REST,medium,kubernetes/kubernetes,3,916.87,118298,200
2025-11-22T13:36:24.049337,GraphQL,simple,django/django,67,863.14,257,200
2025-11-22T13:36:24.437582,GraphQL,simple,torvalds/linux,75,287.53,224,200
2025-11-22T13:36:25.817304,GraphQL,complex,kubernetes/kubernetes,16,1278.92,1146,200
2025-11-22T13:36:26.651489,GraphQL,complex,nodejs/node,70,733.49,1208,200
2025-11-22T13:36:27.716869,REST,medium,angular/angular,42,964.45,61855,200
2025-11-22T13:36:28.165297,GraphQL,simple,angular/angular,39,347.92,247,200
2025-11-22T13:36:28.684841,GraphQL,complex,vuejs/vue,17,418.56,1137,200
2025-11-22T13:36:30.073997,REST,complex,torvalds/linux,26,1288.2,24019,200
2025-11-22T13:36:31.848040,REST,complex,angular/angular,64,1672.75,42786,200
2025-11-22T13:36:32.241668,GraphQL,simple,vuejs/vue,38,293.28,281,200
2025-11-22T13:36:32.875249,GraphQL,simple,microsoft/vscode,52,532.73,228,200
2025-11-22T13:36:33.309392,GraphQL,medium,django/django,45,333.26,173,200
2025-11-22T13:36:34.476515,GraphQL,complex,microsoft/vscode,28,1066.32,1226,200
2025-11-22T13:36:35.083694,GraphQL,simple,microsoft/vscode,67,506.23,228,200
2025-11-22T13:36:35.541598,GraphQL,medium,vuejs/vue,38,357.43,1808,200
2025-11-22T13:36:36.615017,REST,medium,torvalds/linux,46,972.14,42339,200
2025-11-22T13:36:37.371343,REST,simple,torvalds/linux,51,655.96,5016,200
2025-11-22T13:36:38.302006,GraphQL,complex,tensorflow/tensorflow,83,830.34,1394,200
2025-11-22T13:36:39.071445,GraphQL,complex,tensorflow/tensorflow,32,669.08,1394,200
2025-11-22T13:36:39.532517,GraphQL,simple,kubernetes/kubernetes,24,360.54,258,200
2025-11-22T13:36:40.513737,REST,medium,facebook/react,99,879.65,44680,200
2025-11-22T13:36:41.417229,REST,medium,vuejs/vue,50,802.55,40393,200
2025-11-22T13:36:43.152428,REST,complex,tensorflow/tensorflow,17,1633.58,32060,200
2025-11-22T13:36:44.876476,REST,complex,tensorflow/tensorflow,9,1615.48,32060,200
2025-11-22T13:36:45.343672,GraphQL,medium,django/django,55,366.65,173,200
2025-11-22T13:36:46.062142,REST,simple,microsoft/vscode,89,617.27,6455,200
2025-11-22T13:36:46.843376,REST,simple,microsoft/vscode,77,680.15,6455,200
2025-11-22T13:36:47.347996,GraphQL,medium,facebook/react,61,403.72,1798,200
2025-11-22T13:36:49.108258,REST,complex,angular/angular,42,1658.87,42786,200
2025-11-22T13:36:49.730067,GraphQL,medium,facebook/react,63,520.51,1798,200
2025-11-22T13:36:50.179793,GraphQL,medium,torvalds/linux,95,348.95,145,200
2025-11-22T13:36:50.623899,GraphQL,simple,torvalds/linux,2,341.94,224,200
2025-11-22T13:36:51.037926,GraphQL,medium,torvalds/linux,84,312.88,145,200
2025-11-22T13:36:51.491106,GraphQL,simple,nodejs/node,100,352.7,249,200
2025-11-22T13:36:52.157363,GraphQL,complex,facebook/react,24,565.54,1192,200
2025-11-22T13:36:53.147173,REST,medium,nodejs/node,49,889.08,53169,200
2025-11-22T13:36:54.146691,REST,medium,python/cpython,48,898.68,48278,200
2025-11-22T13:36:54.593203,GraphQL,simple,facebook/react,35,345.89,256,200
2025-11-22T13:36:56.293426,REST,complex,angular/angular,41,1599.28,42786,200
2025-11-22T13:36:56.984520,GraphQL,complex,django/django,6,590.26,548,200
2025-11-22T13:36:58.816430,REST,complex,angular/angular,11,1730.96,42786,200
2025-11-22T13:36:59.892043,REST,medium,kubernetes/kubernetes,81,974.91,118298,200
2025-11-22T13:37:01.630596,REST,complex,angular/angular,54,1637.46,42786,200
2025-11-22T13:37:02.192891,REST,simple,vuejs/vue,47,461.72,5887,200
2025-11-22T13:37:02.996482,REST,simple,python/cpython,87,702.96,6018,200
2025-11-22T13:37:03.471322,GraphQL,simple,tensorflow/tensorflow,56,373.72,261,200
2025-11-22T13:37:04.383725,GraphQL,complex,python/cpython,85,811.82,1167,200
2025-11-22T13:37:04.865715,REST,simple,django/django,37,381.39,6147,200
2025-11-22T13:37:05.568094,GraphQL,complex,angular/angular,9,598.77,1113,200
2025-11-22T13:37:06.446909,GraphQL,complex,django/django,72,778.08,548,200
2025-11-22T13:37:07.040394,GraphQL,simple,microsoft/vscode,77,492.75,228,200
2025-11-22T13:37:07.901595,REST,medium,torvalds/linux,21,760.35,42339,200
2025-11-22T13:37:08.439806,GraphQL,medium,tensorflow/tensorflow,38,437.45,2151,200
2025-11-22T13:37:08.938935,REST,simple,python/cpython,85,398.35,6018,200
2025-11-22T13:37:09.704433,GraphQL,complex,kubernetes/kubernetes,93,664.11,1146,200
2025-11-22T13:37:10.186871,REST,simple,vuejs/vue,32,381.69,5887,200
2025-11-22T13:37:10.818331,GraphQL,simple,microsoft/vscode,41,531.09,228,200
2025-11-22T13:37:11.851387,REST,medium,tensorflow/tensorflow,54,932.27,42302,200
2025-11-22T13:37:12.702862,REST,medium,torvalds/linux,42,750.22,42339,200
2025-11-22T13:37:16.699545,REST,complex,microsoft/vscode,46,3895.2,42867,200
2025-11-22T13:37:17.356086,GraphQL,medium,torvalds/linux,2,555.8,145,200
2025-11-22T13:37:17.894604,REST,simple,tensorflow/tensorflow,22,437.77,6689,200
2025-11-22T13:37:18.365315,GraphQL,simple,django/django,75,369.54,257,200
2025-11-22T13:37:20.304900,REST,complex,kubernetes/kubernetes,52,1838.63,59096,200
2025-11-22T13:37:20.712071,GraphQL,medium,torvalds/linux,23,306.48,145,200
2025-11-22T13:37:21.208760,GraphQL,medium,nodejs/node,27,396.16,1714,200
2025-11-22T13:37:22.600004,REST,complex,torvalds/linux,47,1290.02,24019,200
2025-11-22T13:37:22.985491,GraphQL,medium,django/django,46,284.97,173,200
2025-11-22T13:37:23.442439,REST,simple,vuejs/vue,76,356.4,5887,200
2025-11-22T13:37:23.905311,GraphQL,simple,python/cpython,99,362.19,237,200
2025-11-22T13:37:24.473341,GraphQL,medium,kubernetes/kubernetes,76,467.54,1814,200
2025-11-22T13:37:26.868696,REST,complex,microsoft/vscode,59,2294.05,42867,200
2025-11-22T13:37:27.706828,REST,medium,torvalds/linux,27,736.61,42339,200
2025-11-22T13:37:28.667410,GraphQL,medium,tensorflow/tensorflow,83,836.57,2151,200
2025-11-22T13:37:29.183035,REST,simple,python/cpython,9,412.03,6018,200
2025-11-22T13:37:30.382829,GraphQL,complex,torvalds/linux,97,1095.85,440,200
2025-11-22T13:37:30.950734,GraphQL,medium,angular/angular,10,467.11,1742,200
2025-11-22T13:37:32.274131,REST,complex,torvalds/linux,39,1222.16,24019,200
2025-11-22T13:37:32.713008,GraphQL,simple,kubernetes/kubernetes,18,337.88,258,200
2025-11-22T13:37:34.245395,REST,medium,microsoft/vscode,94,1431.19,63969,200
2025-11-22T13:37:37.348981,REST,complex,python/cpython,28,3002.42,30308,200
2025-11-22T13:37:40.031509,REST,complex,microsoft/vscode,76,2581.28,41218,200
2025-11-22T13:37:40.589049,GraphQL,medium,tensorflow/tensorflow,49,456.86,2151,200
2025-11-22T13:37:42.423456,REST,complex,kubernetes/kubernetes,60,1732.79,59096,200
2025-11-22T13:37:42.872746,GraphQL,medium,vuejs/vue,51,348.27,1808,200
2025-11-22T13:37:43.356360,GraphQL,medium,django/django,93,383.06,173,200
2025-11-22T13:37:44.051312,REST,simple,microsoft/vscode,75,594.54,6455,200
2025-11-22T13:37:44.612127,GraphQL,complex,vuejs/vue,14,460.29,1137,200
2025-11-22T13:37:45.084216,REST,simple,facebook/react,41,371.78,6156,200
2025-11-22T13:37:45.924908,GraphQL,simple,microsoft/vscode,38,739.99,228,200
2025-11-22T13:37:46.468878,REST,simple,tensorflow/tensorflow,44,443.49,6689,200
2025-11-22T13:37:47.398802,REST,medium,facebook/react,38,829.1,44680,200
2025-11-22T13:37:48.604600,REST,medium,angular/angular,29,1105.2,63545,200
2025-11-22T13:37:49.634933,REST,medium,kubernetes/kubernetes,57,928.76,118298,200
2025-11-22T13:37:50.468975,GraphQL,medium,microsoft/vscode,40,733.22,1625,200
2025-11-22T13:37:51.277119,GraphQL,complex,kubernetes/kubernetes,83,707.4,1146,200
2025-11-22T13:37:52.140256,GraphQL,complex,tensorflow/tensorflow,94,762.69,1394,200
2025-11-22T13:37:52.557633,GraphQL,simple,nodejs/node,68,316.57,249,200
2025-11-22T13:37:53.449934,REST,medium,django/django,66,791.61,40997,200
2025-11-22T13:37:55.209332,REST,complex,tensorflow/tensorflow,32,1658.05,32060,200
2025-11-22T13:37:56.404313,REST,medium,kubernetes/kubernetes,29,1093.93,118298,200
2025-11-22T13:37:57.284055,GraphQL,complex,python/cpython,25,778.79,1167,200
2025-11-22T13:37:58.332853,REST,medium,angular/angular,24,947.93,63545,200
2025-11-22T13:37:58.886193,GraphQL,medium,kubernetes/kubernetes,79,448.93,1814,200
2025-11-22T13:37:59.849450,REST,medium,python/cpython,42,862.16,48278,200
2025-11-22T13:38:00.587458,REST,simple,microsoft/vscode,55,637.06,6455,200
2025-11-22T13:38:01.045709,GraphQL,simple,django/django,29,357.71,257,200
2025-11-22T13:38:01.564779,REST,simple,python/cpython,14,418.39,6018,200
2025-11-22T13:38:02.403054,GraphQL,complex,tensorflow/tensorflow,26,737.49,1394,200
2025-11-22T13:38:03.212046,REST,medium,torvalds/linux,30,706.47,42339,200
2025-11-22T13:38:06.212423,REST,complex,nodejs/node,93,2899.16,32818,200
2025-11-22T13:38:06.920078,GraphQL,complex,django/django,35,607.14,548,200
2025-11-22T13:38:07.798776,GraphQL,complex,tensorflow/tensorflow,99,777.85,1394,200
2025-11-22T13:38:08.325514,GraphQL,complex,vuejs/vue,70,425.87,1137,200
2025-11-22T13:38:08.778876,GraphQL,simple,angular/angular,1,352.86,247,200
2025-11-22T13:38:09.399389,GraphQL,simple,microsoft/vscode,10,519.66,228,200
2025-11-22T13:38:09.836711,GraphQL,simple,python/cpython,24,335.7,237,200
2025-11-22T13:38:10.595408,REST,simple,microsoft/vscode,88,658.03,6455,200
2025-11-22T13:38:12.324739,REST,complex,tensorflow/tensorflow,70,1627.96,32060,200
2025-11-22T13:38:14.197004,REST,complex,kubernetes/kubernetes,85,1769.5,59096,200
2025-11-22T13:38:14.995309,GraphQL,complex,angular/angular,1,697.92,1113,200
2025-11-22T13:38:16.356703,REST,complex,torvalds/linux,9,1259.73,24019,200
2025-11-22T13:38:16.979136,GraphQL,medium,kubernetes/kubernetes,37,521.2,1814,200
2025-11-22T13:38:17.460016,REST,simple,kubernetes/kubernetes,9,380.4,6538,200
2025-11-22T13:38:18.067579,GraphQL,medium,kubernetes/kubernetes,61,506.98,1814,200
2025-11-22T13:38:18.570133,GraphQL,medium,nodejs/node,50,401.78,1714,200
2025-11-22T13:38:19.065325,GraphQL,complex,vuejs/vue,13,394.44,1137,200
2025-11-22T13:38:19.492849,GraphQL,simple,python/cpython,33,326.55,237,200
2025-11-22T13:38:20.223566,GraphQL,complex,django/django,81,629.95,548,200
2025-11-22T13:38:21.084442,GraphQL,complex,tensorflow/tensorflow,5,760.23,1394,200
2025-11-22T13:38:21.525500,GraphQL,simple,facebook/react,49,340.66,256,200
2025-11-22T13:38:22.258662,GraphQL,complex,facebook/react,33,632.08,1192,200
2025-11-22T13:38:23.286019,GraphQL,complex,torvalds/linux,49,926.51,440,200
2025-11-22T13:38:23.791025,GraphQL,simple,vuejs/vue,62,404.46,281,200
2025-11-22T13:38:26.681784,REST,complex,microsoft/vscode,3,2788.68,43301,200
2025-11-22T13:38:27.427554,REST,simple,microsoft/vscode,83,645.01,6455,200
2025-11-22T13:38:28.022285,GraphQL,simple,microsoft/vscode,15,493.75,228,200
2025-11-22T13:38:28.709531,GraphQL,complex,facebook/react,85,586.9,1192,200
2025-11-22T13:38:29.984285,GraphQL,complex,microsoft/vscode,40,1174.31,1210,200
2025-11-22T13:38:30.613620,GraphQL,simple,microsoft/vscode,43,528.54,228,200
2025-11-22T13:38:31.094044,GraphQL,simple,python/cpython,46,379.69,237,200
2025-11-22T13:38:32.104509,REST,medium,angular/angular,99,909.07,63545,200
2025-11-22T13:38:33.063809,REST,medium,django/django,59,857.74,40997,200
2025-11-22T13:38:34.639782,REST,complex,vuejs/vue,43,1475.09,26712,200
2025-11-22T13:38:35.241685,GraphQL,simple,microsoft/vscode,2,501.31,228,200
2025-11-22T13:38:36.052334,GraphQL,complex,facebook/react,36,710.02,1192,200
2025-11-22T13:38:36.554076,REST,simple,django/django,60,401.24,6147,200
2025-11-22T13:38:37.424434,REST,medium,vuejs/vue,88,769.58,40393,200
2025-11-22T13:38:38.095553,GraphQL,complex,angular/angular,46,570.39,1113,200
2025-11-22T13:38:38.907779,REST,medium,torvalds/linux,72,711.3,42339,200
2025-11-22T13:38:40.027759,GraphQL,complex,torvalds/linux,5,1019.38,440,200
2025-11-22T13:38:40.876606,REST,medium,vuejs/vue,26,747.89,40393,200
2025-11-22T13:38:41.857866,REST,medium,angular/angular,96,880.47,63545,200
2025-11-22T13:38:42.360259,REST,simple,vuejs/vue,64,402.13,5887,200
2025-11-22T13:38:42.857548,REST,simple,kubernetes/kubernetes,14,396.32,6538,200
2025-11-22T13:38:43.683703,REST,medium,django/django,65,725.19,40997,200
2025-11-22T13:38:44.749753,REST,medium,angular/angular,57,965.06,63545,200
2025-11-22T13:38:45.514833,REST,simple,microsoft/vscode,21,664.21,6455,200
2025-11-22T13:38:45.939127,GraphQL,simple,python/cpython,88,323.58,237,200
2025-11-22T13:38:46.772752,GraphQL,complex,python/cpython,45,732.61,1167,200
2025-11-22T13:38:47.641164,GraphQL,simple,microsoft/vscode,20,767.79,228,200
2025-11-22T13:38:49.350459,REST,complex,angular/angular,21,1607.91,44476,200
2025-11-22T13:38:50.850160,REST,complex,torvalds/linux,90,1397.51,24019,200
2025-11-22T13:38:52.417999,REST,complex,django/django,11,1466.4,30604,200
2025-11-22T13:38:54.159104,REST,complex,angular/angular,33,1638.37,44476,200
2025-11-22T13:38:55.374691,GraphQL,complex,microsoft/vscode,65,1114.99,1210,200
2025-11-22T13:38:55.888946,REST,simple,facebook/react,96,413.02,6156,200
2025-11-22T13:38:57.767958,REST,complex,django/django,18,1777.83,30604,200
2025-11-22T13:38:58.670264,GraphQL,complex,nodejs/node,79,801.25,1208,200
2025-11-22T13:39:00.722793,REST,complex,nodejs/node,38,1950.96,32818,200
2025-11-22T13:39:01.193323,GraphQL,medium,angular/angular,19,369.69,1742,200
2025-11-22T13:39:02.989461,REST,complex,angular/angular,100,1694.38,44476,200
2025-11-22T13:39:04.693051,REST,complex,angular/angular,38,1602.69,44476,200
2025-11-22T13:39:06.080108,REST,complex,torvalds/linux,10,1286.22,24019,200
2025-11-22T13:39:06.484132,GraphQL,medium,torvalds/linux,73,303.38,145,200
2025-11-22T13:39:06.889364,GraphQL,simple,torvalds/linux,68,304.4,224,200
2025-11-22T13:39:07.591931,GraphQL,medium,python/cpython,71,602.13,1764,200
2025-11-22T13:39:08.148646,GraphQL,simple,angular/angular,56,455.96,247,200
2025-11-22T13:39:08.694658,REST,simple,kubernetes/kubernetes,19,445.36,6538,200
2025-11-22T13:39:09.331455,GraphQL,complex,facebook/react,75,536.26,1192,200
2025-11-22T13:39:09.848054,REST,simple,tensorflow/tensorflow,97,416.06,6689,200
2025-11-22T13:39:10.383233,GraphQL,medium,kubernetes/kubernetes,81,434.44,1814,200
2025-11-22T13:39:12.164557,REST,complex,nodejs/node,25,1680.51,32818,200
2025-11-22T13:39:13.945666,REST,complex,torvalds/linux,1,1679.96,24019,200
2025-11-22T13:39:14.372662,REST,simple,torvalds/linux,52,326.19,5016,200
2025-11-22T13:39:15.028173,GraphQL,medium,angular/angular,53,555.12,1742,200
2025-11-22T13:39:15.946229,GraphQL,complex,tensorflow/tensorflow,84,817.26,1394,200
2025-11-22T13:39:16.502683,GraphQL,medium,kubernetes/kubernetes,90,456.01,1814,200
2025-11-22T13:39:16.957180,GraphQL,medium,django/django,77,353.91,173,200
2025-11-22T13:39:17.443522,REST,simple,django/django,90,385.63,6147,200
2025-11-22T13:39:17.947537,REST,simple,nodejs/node,100,403.66,5975,200
2025-11-22T13:39:18.350647,GraphQL,simple,torvalds/linux,83,302.74,224,200
2025-11-22T13:39:18.832410,GraphQL,medium,facebook/react,87,380.92,1798,200
2025-11-22T13:39:19.802531,REST,medium,python/cpython,17,869.45,48278,200
2025-11-22T13:39:20.243468,GraphQL,simple,facebook/react,25,340.21,256,200
2025-11-22T13:39:21.986413,REST,complex,python/cpython,87,1642.24,30308,200
2025-11-22T13:39:23.052468,GraphQL,complex,torvalds/linux,62,965.41,440,200
2025-11-22T13:39:24.038497,REST,medium,facebook/react,59,885.45,44680,200
2025-11-22T13:39:24.519819,GraphQL,simple,vuejs/vue,55,380.62,281,200
2025-11-22T13:39:26.255670,REST,complex,angular/angular,60,1634.69,44476,200
2025-11-22T13:39:26.985893,GraphQL,complex,nodejs/node,76,629.74,1208,200
2025-11-22T13:39:27.971186,GraphQL,medium,microsoft/vscode,63,884.84,1625,200
2025-11-22T13:39:28.780705,GraphQL,complex,tensorflow/tensorflow,6,708.84,1394,200
2025-11-22T13:39:29.365470,REST,simple,facebook/react,97,483.79,6156,200
2025-11-22T13:39:32.065554,REST,complex,microsoft/vscode,44,2599.26,43301,200
2025-11-22T13:39:32.595216,GraphQL,simple,python/cpython,61,429.2,237,200
2025-11-22T13:39:33.108218,REST,simple,facebook/react,16,412.49,6156,200
2025-11-22T13:39:34.011622,GraphQL,complex,nodejs/node,97,802.99,1208,200
2025-11-22T13:39:35.502952,REST,complex,django/django,23,1390.18,30604,200
2025-11-22T13:39:35.912048,GraphQL,simple,vuejs/vue,48,308.55,281,200
2025-11-22T13:39:36.323010,GraphQL,simple,python/cpython,14,310.46,237,200
2025-11-22T13:39:36.959415,GraphQL,complex,facebook/react,58,535.77,1192,200
2025-11-22T13:39:37.667264,GraphQL,complex,nodejs/node,75,603.79,1208,200
2025-11-22T13:39:39.477930,REST,complex,facebook/react,29,1708.85,31268,200
2025-11-22T13:39:40.920017,REST,complex,vuejs/vue,44,1340.41,26712,200
2025-11-22T13:39:41.678570,GraphQL,complex,angular/angular,63,657.66,1113,200
2025-11-22T13:39:42.384241,GraphQL,simple,python/cpython,44,604.88,237,200
2025-11-22T13:39:43.228117,GraphQL,medium,microsoft/vscode,16,743.1,1625,200
2025-11-22T13:39:44.639765,REST,complex,torvalds/linux,32,1310.46,24019,200
2025-11-22T13:39:45.162617,GraphQL,simple,python/cpython,21,422.25,237,200
2025-11-22T13:39:46.054765,GraphQL,complex,kubernetes/kubernetes,3,791.15,1146,200
2025-11-22T13:39:46.756254,GraphQL,medium,tensorflow/tensorflow,22,600.64,2151,200
2025-11-22T13:39:47.270770,REST,simple,kubernetes/kubernetes,43,413.32,6538,200
2025-11-22T13:39:48.294968,REST,medium,nodejs/node,2,921.88,53169,200
2025-11-22T13:39:50.043554,REST,complex,facebook/react,75,1647.31,31268,200
2025-11-22T13:39:51.507793,REST,medium,microsoft/vscode,72,1363.75,66052,200
2025-11-22T13:39:52.018251,GraphQL,complex,vuejs/vue,83,410.0,1137,200
2025-11-22T13:39:53.733294,REST,complex,kubernetes/kubernetes,16,1612.72,59096,200
2025-11-22T13:39:54.478813,GraphQL,complex,nodejs/node,34,644.41,1208,200
2025-11-22T13:39:55.016610,REST,simple,facebook/react,8,437.09,6156,200
2025-11-22T13:39:55.556081,REST,simple,facebook/react,62,438.76,6156,200
2025-11-22T13:39:56.138413,REST,simple,tensorflow/tensorflow,86,481.87,6689,200
2025-11-22T13:39:56.987081,GraphQL,complex,tensorflow/tensorflow,95,747.72,1394,200
2025-11-22T13:39:57.537107,REST,simple,kubernetes/kubernetes,40,449.35,6538,200
2025-11-22T13:39:58.100377,GraphQL,simple,microsoft/vscode,11,462.75,228,200
2025-11-22T13:39:58.558456,GraphQL,simple,django/django,12,357.47,257,200
2025-11-22T13:39:59.077467,GraphQL,medium,tensorflow/tensorflow,6,418.08,2151,200
2025-11-22T13:39:59.838365,GraphQL,complex,kubernetes/kubernetes,58,659.81,1146,200
2025-11-22T13:40:00.642089,GraphQL,medium,microsoft/vscode,95,701.97,1625,200
2025-11-22T13:40:01.155865,GraphQL,simple,nodejs/node,55,413.12,249,200
2025-11-22T13:40:01.688186,REST,simple,nodejs/node,30,430.81,5975,200
2025-11-22T13:40:03.309464,REST,complex,kubernetes/kubernetes,62,1518.81,59096,200
2025-11-22T13:40:03.739785,GraphQL,medium,vuejs/vue,49,329.7,1808,200
2025-11-22T13:40:04.654730,REST,medium,python/cpython,78,814.38,48278,200
2025-11-22T13:40:05.468459,REST,medium,django/django,80,711.94,40997,200
2025-11-22T13:40:05.983187,GraphQL,medium,kubernetes/kubernetes,70,413.92,1814,200
2025-11-22T13:40:07.098073,REST,medium,angular/angular,69,1014.32,63545,200
2025-11-22T13:40:07.528642,GraphQL,simple,django/django,15,329.82,257,200
2025-11-22T13:40:08.972336,REST,medium,microsoft/vscode,31,1342.31,66052,200
2025-11-22T13:40:09.779541,REST,medium,django/django,49,706.07,40997,200
2025-11-22T13:40:11.064740,GraphQL,complex,microsoft/vscode,92,1184.45,1210,200
2025-11-22T13:40:13.057146,REST,medium,microsoft/vscode,41,1891.75,66052,200
2025-11-22T13:40:13.591460,REST,simple,facebook/react,29,433.43,6156,200
2025-11-22T13:40:14.398500,GraphQL,complex,nodejs/node,1,706.0,1208,200
2025-11-22T13:40:14.889091,GraphQL,medium,nodejs/node,36,389.34,1714,200
2025-11-22T13:40:16.634326,REST,complex,tensorflow/tensorflow,5,1641.73,32060,200
2025-11-22T13:40:18.314608,REST,complex,kubernetes/kubernetes,66,1578.95,59096,200
2025-11-22T13:40:18.821860,REST,simple,tensorflow/tensorflow,41,406.32,6689,200
2025-11-22T13:40:19.273451,GraphQL,simple,python/cpython,74,350.76,237,200
2025-11-22T13:40:20.305085,REST,medium,nodejs/node,74,930.51,53169,200
2025-11-22T13:40:21.121522,GraphQL,complex,python/cpython,91,715.67,1167,200
2025-11-22T13:40:22.778150,REST,complex,nodejs/node,69,1555.5,32818,200
2025-11-22T13:40:23.565565,GraphQL,medium,microsoft/vscode,89,686.08,1625,200
