timestamp,api_type,complexity,repository,execution,time_ms,size_bytes,status
2025-11-22T01:20:23.249736,GraphQL,complex,angular/angular,4,607.27,1163,200
2025-11-22T01:20:23.839377,GraphQL,medium,tensorflow/tensorflow,35,488.04,2204,200
2025-11-22T01:20:24.309028,REST,simple,torvalds/linux,74,368.04,5016,200
2025-11-22T01:20:25.169550,GraphQL,complex,kubernetes/kubernetes,76,759.12,1146,200
2025-11-22T01:20:26.145199,REST,medium,vuejs/vue,29,873.74,40393,200
2025-11-22T01:20:26.599438,GraphQL,simple,nodejs/node,8,352.87,249,200
2025-11-22T01:20:27.376372,GraphQL,medium,microsoft/vscode,4,675.59,1589,200
2025-11-22T01:20:29.198087,REST,complex,python/cpython,66,1718.02,33565,200
2025-11-22T01:20:29.800517,GraphQL,simple,microsoft/vscode,37,501.21,228,200
2025-11-22T01:20:30.280954,GraphQL,simple,angular/angular,85,379.11,247,200
2025-11-22T01:20:33.342987,REST,complex,microsoft/vscode,23,2959.34,44432,200
2025-11-22T01:20:33.855897,GraphQL,medium,nodejs/node,99,411.32,1741,200
2025-11-22T01:20:34.685798,GraphQL,complex,django/django,41,728.58,548,200
2025-11-22T01:20:36.323008,REST,medium,microsoft/vscode,62,1534.85,87734,200
2025-11-22T01:20:37.846688,REST,complex,vuejs/vue,6,1420.97,26712,200
2025-11-22T01:20:39.587058,REST,complex,python/cpython,65,1637.01,33565,200
2025-11-22T01:20:40.529301,REST,medium,nodejs/node,11,840.48,55639,200
2025-11-22T01:20:42.278977,REST,complex,angular/angular,55,1646.37,39902,200
2025-11-22T01:20:42.796622,REST,simple,angular/angular,2,416.61,6337,200
2025-11-22T01:20:43.223451,GraphQL,simple,nodejs/node,49,324.72,249,200
2025-11-22T01:20:43.876749,GraphQL,simple,torvalds/linux,63,552.01,224,200
2025-11-22T01:20:44.432389,REST,simple,facebook/react,83,453.28,6156,200
2025-11-22T01:20:44.921538,REST,simple,torvalds/linux,34,388.29,5016,200
2025-11-22T01:20:45.493644,GraphQL,medium,tensorflow/tensorflow,1,470.54,2204,200
2025-11-22T01:20:46.153055,REST,simple,django/django,95,557.68,6147,200
2025-11-22T01:20:47.010747,REST,medium,torvalds/linux,37,755.52,42339,200
2025-11-22T01:20:47.480161,GraphQL,simple,facebook/react,16,368.11,256,200
2025-11-22T01:20:49.720962,REST,complex,tensorflow/tensorflow,79,2138.74,31249,200
2025-11-22T01:20:50.201990,GraphQL,simple,django/django,21,379.56,257,200
2025-11-22T01:20:50.764559,REST,simple,facebook/react,91,461.42,6156,200
2025-11-22T01:20:51.279760,REST,simple,django/django,35,413.77,6147,200
2025-11-22T01:20:51.775263,REST,simple,python/cpython,21,393.75,6018,200
2025-11-22T01:20:52.704520,REST,medium,vuejs/vue,12,827.86,40393,200
2025-11-22T01:20:53.162887,GraphQL,simple,tensorflow/tensorflow,94,357.02,261,200
2025-11-22T01:20:54.075680,REST,medium,python/cpython,38,811.73,51435,200
2025-11-22T01:20:55.139568,GraphQL,complex,python/cpython,90,962.54,1164,200
2025-11-22T01:20:56.157573,GraphQL,medium,microsoft/vscode,16,917.07,1589,200
2025-11-22T01:20:56.653854,GraphQL,medium,facebook/react,83,394.97,1798,200
2025-11-22T01:20:57.317608,GraphQL,medium,python/cpython,45,562.47,1714,200
2025-11-22T01:20:57.745758,GraphQL,simple,python/cpython,26,326.96,237,200
2025-11-22T01:20:59.562705,REST,complex,angular/angular,11,1714.22,39902,200
2025-11-22T01:21:01.464353,REST,complex,kubernetes/kubernetes,29,1798.37,81393,200
2025-11-22T01:21:01.904391,GraphQL,simple,torvalds/linux,84,338.65,224,200
2025-11-22T01:21:02.700695,GraphQL,medium,django/django,86,695.18,173,200
2025-11-22T01:21:04.595852,REST,medium,microsoft/vscode,31,1792.71,87734,200
2025-11-22T01:21:05.504793,REST,medium,vuejs/vue,9,806.96,40393,200
2025-11-22T01:21:05.971970,GraphQL,simple,nodejs/node,93,365.76,249,200
2025-11-22T01:21:06.432933,GraphQL,simple,facebook/react,32,359.49,256,200
2025-11-22T01:21:07.233003,GraphQL,complex,tensorflow/tensorflow,77,698.16,1433,200
2025-11-22T01:21:07.784371,REST,simple,angular/angular,65,449.83,6337,200
2025-11-22T01:21:08.204556,GraphQL,simple,torvalds/linux,76,319.05,224,200
2025-11-22T01:21:09.281650,REST,medium,angular/angular,75,975.04,62566,200
2025-11-22T01:21:09.877330,REST,simple,facebook/react,48,494.39,6156,200
2025-11-22T01:21:10.817388,REST,medium,django/django,4,838.36,39202,200
2025-11-22T01:21:12.835047,REST,complex,kubernetes/kubernetes,92,1914.31,81393,200
2025-11-22T01:21:15.491092,REST,complex,microsoft/vscode,78,2552.92,44432,200
2025-11-22T01:21:16.269222,GraphQL,medium,nodejs/node,4,677.01,1741,200
2025-11-22T01:21:17.243450,REST,medium,facebook/react,43,872.15,44680,200
2025-11-22T01:21:18.117729,REST,medium,torvalds/linux,35,772.33,42339,200
2025-11-22T01:21:18.573646,GraphQL,simple,nodejs/node,69,354.9,249,200
2025-11-22T01:21:19.105923,REST,simple,django/django,13,430.54,6147,200
2025-11-22T01:21:19.968670,REST,medium,vuejs/vue,60,761.25,40393,200
2025-11-22T01:21:20.389474,GraphQL,simple,kubernetes/kubernetes,50,319.86,258,200
2025-11-22T01:21:20.830034,GraphQL,medium,vuejs/vue,26,339.17,1808,200
2025-11-22T01:21:22.647231,REST,complex,kubernetes/kubernetes,57,1715.1,81393,200
2025-11-22T01:21:25.566648,REST,complex,microsoft/vscode,38,2816.62,44432,200
2025-11-22T01:21:26.074032,REST,simple,kubernetes/kubernetes,43,405.58,6538,200
2025-11-22T01:21:27.470877,REST,complex,torvalds/linux,16,1292.88,24019,200
2025-11-22T01:21:27.913708,GraphQL,simple,nodejs/node,41,341.37,249,200
2025-11-22T01:21:28.792724,GraphQL,complex,angular/angular,28,777.31,1163,200
2025-11-22T01:21:29.673411,GraphQL,medium,microsoft/vscode,64,778.85,1589,200
2025-11-22T01:21:30.243823,REST,simple,facebook/react,4,469.0,6156,200
2025-11-22T01:21:30.754640,REST,simple,python/cpython,97,410.15,6018,200
2025-11-22T01:21:31.282382,GraphQL,medium,angular/angular,38,426.5,1758,200
2025-11-22T01:21:31.759167,GraphQL,simple,facebook/react,24,374.59,256,200
2025-11-22T01:21:32.263774,GraphQL,simple,facebook/react,52,403.19,256,200
2025-11-22T01:21:33.170286,REST,medium,vuejs/vue,71,804.56,40393,200
2025-11-22T01:21:33.746691,GraphQL,medium,nodejs/node,20,475.35,1741,200
2025-11-22T01:21:35.387899,REST,complex,django/django,44,1539.76,28590,200
2025-11-22T01:21:36.417994,GraphQL,complex,torvalds/linux,10,928.4,440,200
2025-11-22T01:21:39.037000,REST,complex,microsoft/vscode,84,2516.21,44432,200
2025-11-22T01:21:39.952068,GraphQL,complex,kubernetes/kubernetes,98,813.62,1146,200
2025-11-22T01:21:40.422114,GraphQL,medium,vuejs/vue,77,368.59,1808,200
2025-11-22T01:21:40.903953,REST,simple,torvalds/linux,62,380.59,5016,200
2025-11-22T01:21:41.817529,GraphQL,complex,facebook/react,76,812.1,1192,200
2025-11-22T01:21:42.714841,REST,medium,django/django,17,795.6,39202,200
2025-11-22T01:21:43.230550,REST,simple,angular/angular,88,414.38,6337,200
2025-11-22T01:21:44.289565,REST,medium,angular/angular,89,956.91,62566,200
2025-11-22T01:21:46.020777,REST,complex,kubernetes/kubernetes,28,1628.29,81393,200
2025-11-22T01:21:46.436574,GraphQL,simple,vuejs/vue,62,314.34,281,200
2025-11-22T01:21:47.006910,GraphQL,medium,tensorflow/tensorflow,60,468.94,2204,200
2025-11-22T01:21:47.459263,GraphQL,simple,angular/angular,80,350.36,247,200
2025-11-22T01:21:48.036608,GraphQL,medium,facebook/react,66,476.12,1798,200
2025-11-22T01:21:49.275007,GraphQL,complex,microsoft/vscode,11,1136.47,1176,200
2025-11-22T01:21:49.832948,GraphQL,medium,python/cpython,51,456.65,1714,200
2025-11-22T01:21:50.725383,GraphQL,complex,kubernetes/kubernetes,94,791.65,1146,200
2025-11-22T01:21:51.260704,REST,simple,nodejs/node,70,433.7,5975,200
2025-11-22T01:21:52.487151,GraphQL,complex,python/cpython,55,1124.61,1164,200
2025-11-22T01:21:53.545981,GraphQL,complex,torvalds/linux,5,957.11,440,200
2025-11-22T01:21:54.573749,REST,medium,facebook/react,91,925.45,44680,200
2025-11-22T01:21:55.797377,GraphQL,complex,torvalds/linux,17,1121.98,440,200
2025-11-22T01:21:57.414460,REST,complex,vuejs/vue,77,1514.04,26712,200
2025-11-22T01:21:57.905734,GraphQL,medium,torvalds/linux,96,389.5,145,200
2025-11-22T01:21:59.183138,REST,medium,angular/angular,2,1175.89,62566,200
2025-11-22T01:22:01.023663,REST,complex,angular/angular,48,1737.76,39902,200
2025-11-22T01:22:02.673349,REST,complex,vuejs/vue,41,1546.53,26712,200
2025-11-22T01:22:05.516742,REST,complex,microsoft/vscode,93,2740.7,44432,200
2025-11-22T01:22:06.350513,GraphQL,complex,kubernetes/kubernetes,27,732.37,1146,200
2025-11-22T01:22:06.763315,GraphQL,medium,torvalds/linux,100,311.06,145,200
2025-11-22T01:22:07.207722,GraphQL,simple,torvalds/linux,25,342.86,224,200
2025-11-22T01:22:08.966762,REST,complex,python/cpython,12,1656.12,33565,200
2025-11-22T01:22:09.450152,REST,simple,vuejs/vue,34,381.68,5887,200
2025-11-22T01:22:09.939145,GraphQL,medium,django/django,8,387.28,173,200
2025-11-22T01:22:10.385978,GraphQL,medium,django/django,23,345.62,173,200
2025-11-22T01:22:12.034689,REST,medium,microsoft/vscode,96,1546.92,87734,200
2025-11-22T01:22:13.966596,REST,complex,tensorflow/tensorflow,66,1828.92,31008,200
2025-11-22T01:22:14.858851,REST,medium,torvalds/linux,31,789.93,42339,200
2025-11-22T01:22:15.339864,GraphQL,medium,django/django,13,379.86,173,200
2025-11-22T01:22:17.133701,REST,complex,nodejs/node,37,1690.88,43776,200
2025-11-22T01:22:18.952450,GraphQL,complex,kubernetes/kubernetes,50,1717.3,1146,200
2025-11-22T01:22:19.382773,REST,simple,torvalds/linux,100,329.03,5016,200
2025-11-22T01:22:19.921845,GraphQL,medium,tensorflow/tensorflow,7,436.8,2204,200
2025-11-22T01:22:20.508459,GraphQL,medium,python/cpython,37,485.38,1714,200
2025-11-22T01:22:22.154432,REST,complex,nodejs/node,38,1543.84,43776,200
2025-11-22T01:22:22.692188,REST,simple,angular/angular,81,436.6,6337,200
2025-11-22T01:22:23.542441,GraphQL,complex,kubernetes/kubernetes,45,748.96,1146,200
2025-11-22T01:22:25.122979,REST,complex,django/django,31,1477.21,28590,200
2025-11-22T01:22:26.286826,REST,medium,kubernetes/kubernetes,29,1062.06,119074,200
2025-11-22T01:22:26.860366,GraphQL,medium,facebook/react,81,472.26,1798,200
2025-11-22T01:22:27.894481,REST,medium,python/cpython,41,932.22,51435,200
2025-11-22T01:22:28.754678,GraphQL,complex,angular/angular,100,758.49,1163,200
2025-11-22T01:22:29.734652,REST,medium,nodejs/node,78,877.83,55639,200
2025-11-22T01:22:31.570651,REST,complex,django/django,39,1734.08,28590,200
2025-11-22T01:22:32.525082,GraphQL,complex,kubernetes/kubernetes,29,852.78,1146,200
2025-11-22T01:22:33.191289,GraphQL,medium,nodejs/node,78,564.75,1741,200
2025-11-22T01:22:34.719019,REST,complex,django/django,7,1424.85,28590,200
2025-11-22T01:22:35.229937,REST,simple,angular/angular,27,409.45,6337,200
2025-11-22T01:22:36.737861,REST,medium,nodejs/node,81,1406.16,55639,200
2025-11-22T01:22:37.249879,GraphQL,complex,vuejs/vue,93,410.64,1137,200
2025-11-22T01:22:37.693971,GraphQL,simple,nodejs/node,45,343.03,249,200
2025-11-22T01:22:38.715374,REST,medium,tensorflow/tensorflow,19,919.53,40974,200
2025-11-22T01:22:40.656114,REST,complex,angular/angular,31,1837.96,39902,200
2025-11-22T01:22:41.620061,GraphQL,medium,microsoft/vscode,77,863.05,1589,200
2025-11-22T01:22:42.142022,REST,simple,angular/angular,22,420.5,6337,200
2025-11-22T01:22:42.948088,GraphQL,medium,microsoft/vscode,63,705.02,1589,200
2025-11-22T01:22:43.411230,GraphQL,simple,kubernetes/kubernetes,21,361.8,258,200
2025-11-22T01:22:45.150632,REST,medium,microsoft/vscode,4,1637.18,87734,200
2025-11-22T01:22:45.722880,GraphQL,medium,python/cpython,63,471.4,1714,200
2025-11-22T01:22:47.460416,REST,complex,facebook/react,72,1633.92,31268,200
2025-11-22T01:22:47.874926,REST,simple,torvalds/linux,19,312.78,5016,200
2025-11-22T01:22:48.789921,REST,medium,django/django,70,812.93,39202,200
2025-11-22T01:22:50.102653,REST,complex,torvalds/linux,21,1208.83,24019,200
2025-11-22T01:22:50.653873,REST,simple,facebook/react,20,449.82,6156,200
2025-11-22T01:22:51.250943,GraphQL,simple,tensorflow/tensorflow,15,495.33,261,200
2025-11-22T01:22:52.121586,GraphQL,complex,tensorflow/tensorflow,37,769.38,1433,200
2025-11-22T01:22:52.573210,GraphQL,medium,vuejs/vue,45,350.15,1808,200
2025-11-22T01:22:53.367542,REST,simple,microsoft/vscode,65,692.87,6455,200
2025-11-22T01:22:53.896445,GraphQL,medium,nodejs/node,63,427.36,1741,200
2025-11-22T01:22:55.637947,REST,complex,nodejs/node,70,1638.71,43776,200
2025-11-22T01:22:57.281821,REST,medium,microsoft/vscode,93,1542.12,87734,200
2025-11-22T01:22:57.964172,GraphQL,complex,django/django,7,580.98,548,200
2025-11-22T01:22:58.634928,GraphQL,complex,django/django,45,569.56,548,200
2025-11-22T01:22:59.169211,GraphQL,medium,vuejs/vue,68,432.65,1808,200
2025-11-22T01:22:59.884613,GraphQL,complex,django/django,86,614.03,548,200
2025-11-22T01:23:00.344435,GraphQL,simple,angular/angular,67,358.72,247,200
2025-11-22T01:23:00.987303,GraphQL,simple,microsoft/vscode,8,541.34,228,200
2025-11-22T01:23:01.514023,GraphQL,medium,tensorflow/tensorflow,88,425.32,2204,200
2025-11-22T01:23:03.279152,REST,complex,facebook/react,16,1661.69,31268,200
2025-11-22T01:23:04.301404,REST,medium,kubernetes/kubernetes,33,921.11,119074,200
2025-11-22T01:23:04.727519,GraphQL,simple,angular/angular,66,324.79,247,200
2025-11-22T01:23:05.610600,GraphQL,complex,python/cpython,26,781.41,1164,200
2025-11-22T01:23:07.949460,REST,complex,python/cpython,17,2236.93,33565,200
2025-11-22T01:23:08.429966,GraphQL,simple,python/cpython,57,379.03,237,200
2025-11-22T01:23:08.894350,GraphQL,medium,vuejs/vue,37,363.32,1808,200
2025-11-22T01:23:09.318942,GraphQL,medium,torvalds/linux,77,323.24,145,200
2025-11-22T01:23:10.974095,REST,medium,microsoft/vscode,1,1552.88,87734,200
2025-11-22T01:23:11.723633,GraphQL,complex,angular/angular,93,647.78,1163,200
2025-11-22T01:23:12.543582,GraphQL,medium,microsoft/vscode,94,718.9,1589,200
2025-11-22T01:23:14.100366,REST,complex,vuejs/vue,1,1453.76,26712,200
2025-11-22T01:23:14.557447,GraphQL,medium,vuejs/vue,21,355.65,1808,200
2025-11-22T01:23:15.249495,GraphQL,simple,python/cpython,99,590.6,237,200
2025-11-22T01:23:15.714598,GraphQL,simple,python/cpython,22,363.78,237,200
2025-11-22T01:23:17.494477,REST,complex,facebook/react,44,1677.89,31268,200
2025-11-22T01:23:18.063847,GraphQL,medium,kubernetes/kubernetes,28,468.01,1814,200
2025-11-22T01:23:18.478246,GraphQL,simple,torvalds/linux,53,312.65,224,200
2025-11-22T01:23:18.989737,REST,simple,python/cpython,10,409.95,6018,200
2025-11-22T01:23:19.572577,GraphQL,medium,angular/angular,14,481.41,1758,200
2025-11-22T01:23:21.169554,REST,complex,vuejs/vue,91,1493.61,26712,200
2025-11-22T01:23:21.674414,REST,simple,vuejs/vue,7,403.15,5887,200
2025-11-22T01:23:22.200240,REST,simple,angular/angular,98,424.02,6337,200
2025-11-22T01:23:22.771349,GraphQL,complex,vuejs/vue,67,469.27,1137,200
2025-11-22T01:23:23.550624,GraphQL,complex,kubernetes/kubernetes,26,677.63,1146,200
2025-11-22T01:23:24.474852,REST,medium,python/cpython,89,822.2,51435,200
2025-11-22T01:23:26.012256,REST,complex,django/django,79,1434.35,28590,200
2025-11-22T01:23:26.740360,GraphQL,complex,facebook/react,21,626.75,1192,200
2025-11-22T01:23:27.781108,REST,medium,angular/angular,79,937.67,62566,200
2025-11-22T01:23:28.819575,REST,medium,tensorflow/tensorflow,77,936.29,40974,200
2025-11-22T01:23:29.261019,GraphQL,simple,tensorflow/tensorflow,81,339.86,261,200
2025-11-22T01:23:30.186089,REST,medium,django/django,35,823.47,39202,200
2025-11-22T01:23:31.818312,REST,complex,django/django,3,1529.54,28590,200
2025-11-22T01:23:32.378356,GraphQL,medium,kubernetes/kubernetes,92,459.07,1814,200
2025-11-22T01:23:34.212973,REST,complex,vuejs/vue,33,1731.59,26712,200
2025-11-22T01:23:34.639469,REST,simple,torvalds/linux,69,324.74,5016,200
2025-11-22T01:23:38.121716,REST,complex,tensorflow/tensorflow,76,3378.48,31008,200
2025-11-22T01:23:39.186891,GraphQL,complex,vuejs/vue,30,963.23,1137,200
2025-11-22T01:23:40.037215,GraphQL,complex,tensorflow/tensorflow,11,749.16,1433,200
2025-11-22T01:23:41.832055,REST,complex,nodejs/node,17,1692.19,43776,200
2025-11-22T01:23:42.659712,GraphQL,complex,tensorflow/tensorflow,54,726.14,1433,200
2025-11-22T01:23:43.601195,REST,medium,vuejs/vue,92,839.33,40393,200
2025-11-22T01:23:44.669202,REST,medium,kubernetes/kubernetes,72,966.52,119074,200
2025-11-22T01:23:45.398120,GraphQL,simple,python/cpython,91,627.89,237,200
2025-11-22T01:23:46.129766,GraphQL,complex,django/django,95,630.79,548,200
2025-11-22T01:23:48.026688,REST,complex,kubernetes/kubernetes,18,1794.07,81393,200
2025-11-22T01:23:48.467483,GraphQL,simple,facebook/react,22,339.37,256,200
2025-11-22T01:23:49.302857,REST,medium,torvalds/linux,58,733.3,42339,200
2025-11-22T01:23:49.859816,GraphQL,medium,kubernetes/kubernetes,20,455.79,1814,200
2025-11-22T01:23:50.533083,GraphQL,medium,angular/angular,48,571.58,1758,200
2025-11-22T01:23:51.018764,GraphQL,simple,tensorflow/tensorflow,93,383.99,261,200
2025-11-22T01:23:51.566926,REST,simple,tensorflow/tensorflow,70,446.84,6689,200
2025-11-22T01:23:52.373877,GraphQL,medium,microsoft/vscode,49,705.17,1589,200
2025-11-22T01:23:52.936719,GraphQL,medium,kubernetes/kubernetes,33,461.33,1814,200
2025-11-22T01:23:53.581624,REST,simple,angular/angular,99,542.9,6337,200
2025-11-22T01:23:54.247349,GraphQL,complex,facebook/react,14,564.36,1192,200
2025-11-22T01:23:54.679197,REST,simple,torvalds/linux,91,330.57,5016,200
2025-11-22T01:23:55.101326,GraphQL,simple,kubernetes/kubernetes,35,320.7,258,200
2025-11-22T01:23:56.723355,REST,complex,vuejs/vue,75,1519.07,26712,200
2025-11-22T01:23:57.253192,GraphQL,medium,tensorflow/tensorflow,73,428.04,2204,200
2025-11-22T01:23:58.145903,REST,medium,torvalds/linux,64,791.16,42339,200
2025-11-22T01:23:58.574999,GraphQL,simple,django/django,11,327.93,257,200
2025-11-22T01:23:59.498510,REST,medium,django/django,85,821.19,39202,200
2025-11-22T01:24:00.037697,REST,simple,python/cpython,76,437.52,6018,200
2025-11-22T01:24:00.678027,GraphQL,simple,microsoft/vscode,55,539.26,228,200
2025-11-22T01:24:01.912694,REST,medium,vuejs/vue,32,1132.44,40393,200
2025-11-22T01:24:02.723294,REST,medium,torvalds/linux,85,708.89,42339,200
2025-11-22T01:24:04.410662,REST,complex,vuejs/vue,68,1584.17,26712,200
2025-11-22T01:24:05.452723,REST,medium,python/cpython,87,940.1,51435,200
2025-11-22T01:24:05.906703,GraphQL,simple,angular/angular,3,352.34,247,200
2025-11-22T01:24:06.924045,REST,simple,microsoft/vscode,45,914.89,6455,200
2025-11-22T01:24:07.466720,GraphQL,medium,kubernetes/kubernetes,54,440.83,1814,200
2025-11-22T01:24:08.198391,GraphQL,complex,facebook/react,98,629.95,1192,200
2025-11-22T01:24:08.778489,GraphQL,medium,python/cpython,19,478.11,1714,200
2025-11-22T01:24:09.698057,REST,medium,vuejs/vue,26,818.52,40393,200
2025-11-22T01:24:11.556923,REST,complex,tensorflow/tensorflow,73,1756.38,31008,200
2025-11-22T01:24:13.316401,REST,complex,python/cpython,84,1655.55,33565,200
2025-11-22T01:24:13.880655,GraphQL,medium,python/cpython,79,463.33,1714,200
2025-11-22T01:24:14.852954,REST,medium,python/cpython,21,871.07,51435,200
2025-11-22T01:24:15.268368,GraphQL,simple,kubernetes/kubernetes,9,314.14,258,200
2025-11-22T01:24:15.776882,REST,simple,vuejs/vue,71,407.29,5887,200
2025-11-22T01:24:17.169637,GraphQL,complex,tensorflow/tensorflow,2,1291.59,1433,200
2025-11-22T01:24:17.903672,REST,simple,microsoft/vscode,62,632.04,6455,200
2025-11-22T01:24:18.315668,GraphQL,simple,vuejs/vue,42,310.52,281,200
2025-11-22T01:24:18.783436,GraphQL,simple,tensorflow/tensorflow,47,366.25,261,200
2025-11-22T01:24:19.288138,GraphQL,medium,angular/angular,60,403.35,1758,200
2025-11-22T01:24:20.005677,REST,simple,microsoft/vscode,29,616.25,6455,200
2025-11-22T01:24:21.576654,REST,complex,vuejs/vue,95,1467.69,26712,200
2025-11-22T01:24:22.059020,GraphQL,simple,facebook/react,99,380.48,256,200
2025-11-22T01:24:23.051682,REST,medium,angular/angular,57,890.63,62566,200
2025-11-22T01:24:24.919777,REST,complex,kubernetes/kubernetes,9,1764.89,81393,200
2025-11-22T01:24:25.319102,GraphQL,medium,torvalds/linux,12,298.42,145,200
2025-11-22T01:24:25.881253,REST,simple,facebook/react,24,460.57,6156,200
2025-11-22T01:24:26.377084,GraphQL,medium,nodejs/node,93,394.85,1741,200
2025-11-22T01:24:26.800779,REST,simple,torvalds/linux,53,322.85,5016,200
2025-11-22T01:24:27.328374,GraphQL,medium,tensorflow/tensorflow,45,426.3,2204,200
2025-11-22T01:24:28.343129,GraphQL,complex,python/cpython,54,913.21,1164,200
2025-11-22T01:24:29.580624,GraphQL,complex,microsoft/vscode,24,1135.91,1176,200
2025-11-22T01:24:30.514967,GraphQL,complex,kubernetes/kubernetes,3,832.87,1146,200
2025-11-22T01:24:31.000315,GraphQL,simple,facebook/react,1,384.02,256,200
2025-11-22T01:24:31.541664,REST,simple,facebook/react,79,439.51,6156,200
2025-11-22T01:24:32.646165,REST,medium,nodejs/node,60,1002.28,55639,200
2025-11-22T01:24:33.288228,GraphQL,simple,django/django,56,541.05,257,200
2025-11-22T01:24:34.972281,REST,complex,python/cpython,88,1580.83,33565,200
2025-11-22T01:24:35.461670,GraphQL,medium,nodejs/node,61,387.48,1741,200
2025-11-22T01:24:35.928744,GraphQL,simple,nodejs/node,57,365.65,249,200
2025-11-22T01:24:36.494519,REST,simple,kubernetes/kubernetes,66,464.69,6538,200
2025-11-22T01:24:37.107244,REST,simple,django/django,78,511.12,6147,200
2025-11-22T01:24:37.960576,GraphQL,complex,django/django,80,752.2,548,200
2025-11-22T01:24:38.683277,GraphQL,complex,django/django,33,621.71,548,200
2025-11-22T01:24:39.244361,REST,simple,angular/angular,31,459.62,6337,200
2025-11-22T01:24:40.224848,REST,medium,python/cpython,11,878.66,51435,200
2025-11-22T01:24:40.764969,GraphQL,medium,vuejs/vue,80,438.85,1808,200
2025-11-22T01:24:41.319463,GraphQL,complex,vuejs/vue,87,452.77,1137,200
2025-11-22T01:24:42.062808,GraphQL,complex,facebook/react,49,641.62,1192,200
2025-11-22T01:24:42.875051,GraphQL,medium,microsoft/vscode,3,710.71,1589,200
2025-11-22T01:24:43.300020,GraphQL,simple,python/cpython,14,323.41,237,200
2025-11-22T01:24:43.919134,GraphQL,complex,django/django,100,517.81,548,200
2025-11-22T01:24:44.745868,GraphQL,complex,nodejs/node,79,725.55,1297,200
2025-11-22T01:24:46.272255,REST,medium,microsoft/vscode,66,1424.59,87734,200
2025-11-22T01:24:47.230152,REST,medium,django/django,84,855.51,39202,200
2025-11-22T01:24:47.896813,GraphQL,complex,django/django,98,565.37,548,200
2025-11-22T01:24:48.795808,GraphQL,complex,python/cpython,47,797.63,1164,200
2025-11-22T01:24:49.624315,REST,medium,torvalds/linux,80,726.51,42339,200
2025-11-22T01:24:50.125683,GraphQL,simple,python/cpython,97,399.96,237,200
2025-11-22T01:24:51.900264,REST,complex,tensorflow/tensorflow,50,1672.3,31008,200
2025-11-22T01:24:52.508985,GraphQL,medium,python/cpython,18,506.48,1714,200
2025-11-22T01:24:53.225886,GraphQL,complex,django/django,49,615.31,548,200
2025-11-22T01:24:53.631184,GraphQL,simple,tensorflow/tensorflow,78,304.25,261,200
2025-11-22T01:24:54.124992,GraphQL,medium,nodejs/node,50,392.87,1741,200
2025-11-22T01:24:55.174937,GraphQL,complex,torvalds/linux,89,948.9,440,200
2025-11-22T01:24:55.620250,GraphQL,simple,facebook/react,57,343.95,256,200
2025-11-22T01:24:57.117279,GraphQL,complex,microsoft/vscode,48,1395.63,1176,200
2025-11-22T01:24:57.650664,REST,simple,angular/angular,93,431.68,6337,200
2025-11-22T01:24:58.107592,GraphQL,simple,tensorflow/tensorflow,83,355.54,261,200
2025-11-22T01:24:58.526961,GraphQL,simple,python/cpython,16,317.93,237,200
2025-11-22T01:24:58.947961,GraphQL,simple,nodejs/node,70,320.13,249,200
2025-11-22T01:24:59.728393,GraphQL,complex,python/cpython,82,679.11,1164,200
2025-11-22T01:25:00.374131,GraphQL,complex,facebook/react,71,544.67,1192,200
2025-11-22T01:25:01.303541,REST,medium,vuejs/vue,33,827.67,40393,200
2025-11-22T01:25:01.777031,REST,simple,torvalds/linux,78,372.4,5016,200
2025-11-22T01:25:02.848060,GraphQL,complex,torvalds/linux,58,969.89,440,200
2025-11-22T01:25:04.603183,REST,complex,facebook/react,78,1652.13,31268,200
2025-11-22T01:25:05.209560,GraphQL,complex,vuejs/vue,33,505.26,1137,200
2025-11-22T01:25:06.073790,GraphQL,complex,tensorflow/tensorflow,47,762.98,1433,200
2025-11-22T01:25:07.031134,REST,medium,django/django,73,855.09,39202,200
2025-11-22T01:25:08.602516,REST,complex,vuejs/vue,38,1468.4,26712,200
2025-11-22T01:25:10.443651,REST,complex,kubernetes/kubernetes,8,1738.39,81393,200
2025-11-22T01:25:12.289126,REST,complex,facebook/react,62,1742.18,31268,200
2025-11-22T01:25:12.791188,REST,simple,vuejs/vue,56,400.37,5887,200
2025-11-22T01:25:13.219751,GraphQL,simple,angular/angular,76,327.06,247,200
2025-11-22T01:25:13.751458,REST,simple,django/django,73,430.2,6147,200
2025-11-22T01:25:15.843265,REST,complex,kubernetes/kubernetes,2,1990.42,81393,200
2025-11-22T01:25:17.298509,REST,complex,torvalds/linux,93,1352.42,24019,200
2025-11-22T01:25:17.858321,REST,simple,nodejs/node,54,458.41,5975,200
2025-11-22T01:25:18.794792,REST,medium,python/cpython,44,834.69,51435,200
2025-11-22T01:25:19.889509,REST,medium,tensorflow/tensorflow,92,993.55,40974,200
2025-11-22T01:25:20.353111,REST,simple,vuejs/vue,82,362.66,5887,200
2025-11-22T01:25:21.249197,GraphQL,complex,nodejs/node,89,794.56,1297,200
2025-11-22T01:25:23.089363,REST,complex,kubernetes/kubernetes,17,1736.68,81393,200
2025-11-22T01:25:23.927985,REST,simple,microsoft/vscode,80,737.29,6455,200
2025-11-22T01:25:24.354593,GraphQL,medium,django/django,77,325.59,173,200
2025-11-22T01:25:25.373488,REST,medium,python/cpython,73,917.54,51435,200
